Date,Close,Volume,ticker,category_raw,rolling_vol20,illiquid_flag,broad_cat,detailed_sector
2025-04-11 00:00:00-04:00,490.54998779296875,11541200,VOO,Large Blend,12515915.0,False,Equity,U.S. Large‐Cap Blend
2025-04-14 00:00:00-04:00,495.4800109863281,7701500,VOO,Large Blend,12587500.0,False,Equity,U.S. Large‐Cap Blend
2025-04-15 00:00:00-04:00,494.0899963378906,8200600,VOO,Large Blend,12697000.0,False,Equity,U.S. Large‐Cap Blend
2025-04-16 00:00:00-04:00,483.2300109863281,6374900,VOO,Large Blend,12747050.0,False,Equity,U.S. Large‐Cap Blend
2025-04-17 00:00:00-04:00,483.8999938964844,5638900,VOO,Large Blend,12727510.0,False,Equity,U.S. Large‐Cap Blend
2025-04-21 00:00:00-04:00,472.3699951171875,7762500,VOO,Large Blend,12862685.0,False,Equity,U.S. Large‐Cap Blend
2025-04-22 00:00:00-04:00,484.2900085449219,6236300,VOO,Large Blend,12055685.0,False,Equity,U.S. Large‐Cap Blend
2025-04-23 00:00:00-04:00,492.07000732421875,8047600,VOO,Large Blend,12145055.0,False,Equity,U.S. Large‐Cap Blend
2025-04-24 00:00:00-04:00,502.4100036621094,6184300,VOO,Large Blend,12233760.0,False,Equity,U.S. Large‐Cap Blend
2025-04-25 00:00:00-04:00,506.1099853515625,6933400,VOO,Large Blend,12303685.0,False,Equity,U.S. Large‐Cap Blend
2025-04-28 00:00:00-04:00,506.4200134277344,4210000,VOO,Large Blend,12222595.0,False,Equity,U.S. Large‐Cap Blend
2025-04-29 00:00:00-04:00,509.489990234375,6525500,VOO,Large Blend,12139035.0,False,Equity,U.S. Large‐Cap Blend
2025-04-30 00:00:00-04:00,509.739990234375,7873700,VOO,Large Blend,12147870.0,False,Equity,U.S. Large‐Cap Blend
2025-05-01 00:00:00-04:00,513.3499755859375,5784500,VOO,Large Blend,12121665.0,False,Equity,U.S. Large‐Cap Blend
2025-05-02 00:00:00-04:00,520.7100219726562,6285400,VOO,Large Blend,11624635.0,False,Equity,U.S. Large‐Cap Blend
2025-05-05 00:00:00-04:00,517.989990234375,4793500,VOO,Large Blend,10315985.0,False,Equity,U.S. Large‐Cap Blend
2025-05-06 00:00:00-04:00,513.5800170898438,4694300,VOO,Large Blend,8986435.0,False,Equity,U.S. Large‐Cap Blend
2025-05-07 00:00:00-04:00,515.9000244140625,5460000,VOO,Large Blend,8309300.0,False,Equity,U.S. Large‐Cap Blend
2025-05-08 00:00:00-04:00,519.3400268554688,5088200,VOO,Large Blend,7099380.0,False,Equity,U.S. Large‐Cap Blend
2025-05-09 00:00:00-04:00,518.6500244140625,4739500,VOO,Large Blend,6503790.0,False,Equity,U.S. Large‐Cap Blend
2025-05-12 00:00:00-04:00,535.9199829101562,7793600,VOO,Large Blend,6316410.0,False,Equity,U.S. Large‐Cap Blend
2025-05-13 00:00:00-04:00,539.4400024414062,7356800,VOO,Large Blend,6299175.0,False,Equity,U.S. Large‐Cap Blend
2025-05-14 00:00:00-04:00,540.1099853515625,5031300,VOO,Large Blend,6140710.0,False,Equity,U.S. Large‐Cap Blend
2025-05-15 00:00:00-04:00,542.760009765625,7362200,VOO,Large Blend,6190075.0,False,Equity,U.S. Large‐Cap Blend
2025-05-16 00:00:00-04:00,546.260009765625,7255300,VOO,Large Blend,6270895.0,False,Equity,U.S. Large‐Cap Blend
2025-05-19 00:00:00-04:00,546.8200073242188,7766100,VOO,Large Blend,6271075.0,False,Equity,U.S. Large‐Cap Blend
2025-05-20 00:00:00-04:00,544.8800048828125,7158200,VOO,Large Blend,6317170.0,False,Equity,U.S. Large‐Cap Blend
2025-05-21 00:00:00-04:00,535.77001953125,6339500,VOO,Large Blend,6231765.0,False,Equity,U.S. Large‐Cap Blend
2025-05-22 00:00:00-04:00,536.02001953125,5816600,VOO,Large Blend,6213380.0,False,Equity,U.S. Large‐Cap Blend
2025-05-23 00:00:00-04:00,532.4000244140625,6455900,VOO,Large Blend,6189505.0,False,Equity,U.S. Large‐Cap Blend
2025-05-27 00:00:00-04:00,543.3400268554688,6118100,VOO,Large Blend,6284910.0,False,Equity,U.S. Large‐Cap Blend
2025-05-28 00:00:00-04:00,540.239990234375,4910500,VOO,Large Blend,6204160.0,False,Equity,U.S. Large‐Cap Blend
2025-05-29 00:00:00-04:00,542.3200073242188,4668900,VOO,Large Blend,6043920.0,False,Equity,U.S. Large‐Cap Blend
2025-05-30 00:00:00-04:00,541.760009765625,6171500,VOO,Large Blend,6063270.0,False,Equity,U.S. Large‐Cap Blend
2025-06-02 00:00:00-04:00,544.9099731445312,5933500,VOO,Large Blend,6045675.0,False,Equity,U.S. Large‐Cap Blend
2025-06-03 00:00:00-04:00,548.0,4993600,VOO,Large Blend,6055680.0,False,Equity,U.S. Large‐Cap Blend
2025-06-04 00:00:00-04:00,547.6500244140625,4543400,VOO,Large Blend,6048135.0,False,Equity,U.S. Large‐Cap Blend
2025-06-05 00:00:00-04:00,545.0900268554688,6372100,VOO,Large Blend,6093740.0,False,Equity,U.S. Large‐Cap Blend
2025-06-06 00:00:00-04:00,550.6599731445312,4736000,VOO,Large Blend,6076130.0,False,Equity,U.S. Large‐Cap Blend
2025-06-09 00:00:00-04:00,551.25,4500100,VOO,Large Blend,6064160.0,False,Equity,U.S. Large‐Cap Blend
2025-06-10 00:00:00-04:00,552.5999755859375,1148844,VOO,Large Blend,5731922.2,False,Equity,U.S. Large‐Cap Blend
